trajectory_id,x,y,isovist_area,isovist_perimeter
201902181410,4865.143089864817,825.3072971450785,11438437.372360937,73398.55334621879
201902181410,4409.416367526362,854.6700411944769,1673431.8249114798,12810.169371605938
201902181410,4426.467228397209,693.0211565914506,1699893.6164125872,12545.488992142149
201902181410,4893.07590095284,298.81399477984286,2083204.0035388325,14727.833759064706
201902181410,5182.1292759028265,467.2286847982893,1966100.055205706,14029.177386728465
201902181410,5752.035873424886,379.5718341213274,1421264.2201796533,7202.046270366727
201902181410,6052.902539978159,488.9450100329039,3296249.3850011313,42349.06940524826
201902181410,5782.421609345897,651.0209601605667,6333086.216584321,41059.07810840195
201902181410,5820.600646489759,841.999971318247,1583372.1082192268,39990.35410849768
201902181410,5497.097976032688,970.944287636456,2595919.9129756307,50155.14113067302
201902181410,6439.919694559412,869.1936300996472,6284332.243018781,39507.785876087815
201902181410,6669.996068603986,846.468396551186,1682472.471620568,44479.49743139605
201902181410,6688.889632071465,668.932031969331,827345.6918311561,6310.313144026299
201902181410,6655.196180282156,453.4256074616026,1314575.2436275098,31669.383496030747
201902181410,6531.796500937954,419.0583631425139,1811455.319578116,32102.122270002987
201902181410,6398.768694880237,408.4085295227937,1858175.9342097184,31501.49387640783
201902181410,6372.435323262185,501.1989992351124,1781931.0973848498,32063.047879897167
201902181410,6346.854730290805,758.107051890229,10679247.00261975,88625.44181059406
201902181410,6353.215771929918,819.8750181869508,14908995.661159882,89355.53650028515
201902181410,6358.664757594772,888.1879388512456,12352356.5493832,121462.62660172986
201902181410,6231.723198285234,1319.2303398159238,11297044.07828332,73625.89598984149
201902181410,6444.1490999692105,2141.263504530568,213150958.4399262,103781.61638960516
201902181410,2262.837539938588,957.4677985108284,1113215.8196846617,10874.050796770725
201902181410,2042.7842201002777,1416.7669954575422,2483325.5324440673,77803.40785134291
201902181410,1853.7292536956973,1406.5028697475643,4937924.698929063,72320.5309594675
201902181410,2470.445903892168,1409.9897330903807,587885.0132196972,6312.944780935861
201902181410,2942.522759977443,1721.8016344089683,19620062.669473086,56508.979139680836
201902181410,2014.8899691019496,1881.0845695063203,15764277.596886674,126871.36093291506
201902181410,1850.2732087958896,2645.871610126645,46432876.5162148,156690.08049429682
201902181410,1816.56071931128,3324.5200798081755,46128391.97115067,128325.7122776103
201902181410,1968.8512768178896,3663.866869101348,52793114.30155226,107568.04583696
201902181410,2041.287976259161,4154.047011242331,61710671.485880814,196477.58652146533
201902181410,2519.557979444836,4640.728523584832,168418537.5106591,374518.4815587534
